compound, constituent, anonymized_annotator_id, rating
zinc plate, zinc, annotator_32, 4
zinc plate, zinc, annotator_30, 3
zinc plate, zinc, annotator_35, 5
zinc plate, plate, annotator_39, 5
zinc plate, zinc, annotator_33, 5
zinc plate, plate, annotator_33, 3
zinc plate, plate, annotator_13_excluded, 4
zinc plate, plate, annotator_38, 5
zinc plate, plate, annotator_29, 1
zinc plate, plate, annotator_40, 5
zinc plate, plate, annotator_37, 4
zinc plate, plate, annotator_34, 3
zinc plate, plate, annotator_41, 4
zinc plate, plate, annotator_42, 0
zinc plate, plate, annotator_35, 4
zinc plate, plate, annotator_30, 3
zinc plate, plate, annotator_32, 2
zinc plate, plate, annotator_36, 5
zinc plate, plate, annotator_31, 2
zinc plate, zinc, annotator_42, 5
air pressure, air, annotator_43, 5
air pressure, pressure, annotator_43, 5
air pressure, pressure, annotator_44, 5
air pressure, pressure, annotator_45, 5
air pressure, pressure, annotator_46, 4
air pressure, pressure, annotator_47, 0
air pressure, pressure, annotator_16, 5
air pressure, pressure, annotator_48, 5
air pressure, pressure, annotator_49, 4
air pressure, pressure, annotator_23, 5
air pressure, pressure, annotator_50, 1
air pressure, pressure, annotator_13_excluded, 5
air pressure, pressure, annotator_51, 5
air pressure, pressure, annotator_52, 5
air pressure, pressure, annotator_10_excluded, 5
air pressure, air, annotator_51, 5
air pressure, air, annotator_44, 5
air pressure, air, annotator_23, 5
air pressure, air, annotator_50, 4
air pressure, air, annotator_53, 5
air pressure, air, annotator_52, 4
air pressure, air, annotator_16, 5
air pressure, pressure, annotator_53, 4
air pressure, air, annotator_47, 0
air pressure, air, annotator_49, 4
air pressure, air, annotator_48, 5
air pressure, air, annotator_10_excluded, 5
air pressure, air, annotator_45, 5
air pressure, air, annotator_13_excluded, 5
air pressure, air, annotator_46, 4
comparison spectrum, comparison, annotator_45, 5
comparison spectrum, comparison, annotator_53, 5
comparison spectrum, comparison, annotator_23, 5
comparison spectrum, comparison, annotator_44, 0
comparison spectrum, comparison, annotator_47, 0
comparison spectrum, comparison, annotator_43, 5
comparison spectrum, comparison, annotator_13_excluded, 5
comparison spectrum, comparison, annotator_51, 4
comparison spectrum, comparison, annotator_10_excluded, 5
comparison spectrum, comparison, annotator_48, 5
comparison spectrum, comparison, annotator_49, 4
comparison spectrum, comparison, annotator_46, 5
comparison spectrum, comparison, annotator_16, 5
comparison spectrum, comparison, annotator_50, 4
comparison spectrum, comparison, annotator_52, 3
comparison spectrum, spectrum, annotator_44, 0
comparison spectrum, spectrum, annotator_45, 5
comparison spectrum, spectrum, annotator_23, 5
comparison spectrum, spectrum, annotator_49, 4
comparison spectrum, spectrum, annotator_46, 5
comparison spectrum, spectrum, annotator_16, 4
comparison spectrum, spectrum, annotator_13_excluded, 5
comparison spectrum, spectrum, annotator_10_excluded, 5
comparison spectrum, spectrum, annotator_48, 5
comparison spectrum, spectrum, annotator_52, 3
comparison spectrum, spectrum, annotator_47, 0
comparison spectrum, spectrum, annotator_50, 1
comparison spectrum, spectrum, annotator_43, 4
comparison spectrum, spectrum, annotator_53, 4
comparison spectrum, spectrum, annotator_51, 4
control experiment, experiment, annotator_16, 5
control experiment, experiment, annotator_53, 5
control experiment, experiment, annotator_23, 5
control experiment, experiment, annotator_50, 2
control experiment, experiment, annotator_49, 4
control experiment, experiment, annotator_13_excluded, 5
control experiment, experiment, annotator_48, 5
control experiment, experiment, annotator_51, 4
control experiment, experiment, annotator_47, 3
control experiment, experiment, annotator_44, 5
control experiment, experiment, annotator_10_excluded, 5
control experiment, experiment, annotator_46, 4
control experiment, experiment, annotator_45, 5
control experiment, control, annotator_10_excluded, 5
control experiment, control, annotator_43, 5
control experiment, control, annotator_46, 3
control experiment, control, annotator_52, 5
control experiment, control, annotator_13_excluded, 5
control experiment, control, annotator_49, 3
control experiment, control, annotator_16, 4
control experiment, control, annotator_50, 4
control experiment, control, annotator_23, 2
control experiment, control, annotator_51, 4
control experiment, control, annotator_53, 5
control experiment, experiment, annotator_52, 5
control experiment, control, annotator_44, 5
control experiment, experiment, annotator_43, 5
control experiment, control, annotator_48, 5
control experiment, control, annotator_45, 5
control experiment, control, annotator_47, 5
discharge tube, discharge, annotator_47, 5
discharge tube, discharge, annotator_10_excluded, 5
discharge tube, discharge, annotator_51, 5
discharge tube, discharge, annotator_16, 5
discharge tube, discharge, annotator_49, 3
discharge tube, discharge, annotator_43, 5
discharge tube, tube, annotator_13_excluded, 5
discharge tube, tube, annotator_47, 0
discharge tube, tube, annotator_48, 4
discharge tube, tube, annotator_10_excluded, 5
discharge tube, tube, annotator_51, 5
discharge tube, tube, annotator_23, 5
discharge tube, tube, annotator_49, 4
discharge tube, tube, annotator_50, 3
discharge tube, tube, annotator_43, 5
discharge tube, tube, annotator_46, 1
discharge tube, tube, annotator_44, 3
discharge tube, tube, annotator_52, 5
discharge tube, tube, annotator_53, 5
discharge tube, discharge, annotator_45, 5
discharge tube, tube, annotator_45, 5
discharge tube, discharge, annotator_53, 4
discharge tube, tube, annotator_16, 5
discharge tube, discharge, annotator_48, 2
discharge tube, discharge, annotator_44, 2
discharge tube, discharge, annotator_13_excluded, 5
discharge tube, discharge, annotator_50, 1
discharge tube, discharge, annotator_46, 1
discharge tube, discharge, annotator_23, 5
discharge tube, discharge, annotator_52, 5
filter paper, filter, annotator_52, 1
filter paper, filter, annotator_53, 5
filter paper, filter, annotator_48, 5
filter paper, filter, annotator_13_excluded, 5
filter paper, filter, annotator_49, 4
filter paper, filter, annotator_44, 5
filter paper, filter, annotator_23, 5
filter paper, filter, annotator_10_excluded, 5
filter paper, filter, annotator_46, 4
filter paper, filter, annotator_47, 0
filter paper, filter, annotator_45, 5
filter paper, paper, annotator_44, 5
filter paper, paper, annotator_43, 5
filter paper, paper, annotator_48, 5
filter paper, filter, annotator_50, 4
filter paper, filter, annotator_51, 5
filter paper, filter, annotator_16, 5
filter paper, paper, annotator_23, 5
filter paper, paper, annotator_46, 4
filter paper, filter, annotator_43, 5
filter paper, paper, annotator_13_excluded, 5
filter paper, paper, annotator_50, 1
filter paper, paper, annotator_16, 4
filter paper, paper, annotator_10_excluded, 5
filter paper, paper, annotator_45, 5
filter paper, paper, annotator_49, 3
filter paper, paper, annotator_47, 0
filter paper, paper, annotator_53, 5
filter paper, paper, annotator_51, 5
filter paper, paper, annotator_52, 2
flame spectrum, flame, annotator_47, 1
flame spectrum, flame, annotator_53, 4
flame spectrum, spectrum, annotator_44, 5
flame spectrum, flame, annotator_44, 5
flame spectrum, spectrum, annotator_53, 4
flame spectrum, spectrum, annotator_50, 1
flame spectrum, spectrum, annotator_52, 4
flame spectrum, flame, annotator_10_excluded, 5
flame spectrum, spectrum, annotator_16, 5
flame spectrum, flame, annotator_16, 4
flame spectrum, spectrum, annotator_48, 3
flame spectrum, flame, annotator_46, 4
flame spectrum, spectrum, annotator_51, 1
flame spectrum, spectrum, annotator_10_excluded, 5
flame spectrum, spectrum, annotator_13_excluded, 5
flame spectrum, spectrum, annotator_49, 4
flame spectrum, spectrum, annotator_23, 5
flame spectrum, spectrum, annotator_43, 4
flame spectrum, spectrum, annotator_47, 1
flame spectrum, spectrum, annotator_46, 5
flame spectrum, flame, annotator_50, 3
flame spectrum, flame, annotator_51, 5
flame spectrum, flame, annotator_49, 4
flame spectrum, flame, annotator_13_excluded, 5
flame spectrum, flame, annotator_23, 4
flame spectrum, flame, annotator_45, 5
flame spectrum, flame, annotator_48, 2
flame spectrum, flame, annotator_52, 5
flame spectrum, spectrum, annotator_45, 5
flame spectrum, flame, annotator_43, 5
freezing point, point, annotator_47, 0
freezing point, point, annotator_49, 2
freezing point, point, annotator_23, 2
freezing point, point, annotator_50, 0
freezing point, point, annotator_46, 5
freezing point, point, annotator_48, 4
freezing point, point, annotator_10_excluded, 5
freezing point, point, annotator_52, 0
freezing point, point, annotator_16, 3
freezing point, point, annotator_44, 5
freezing point, point, annotator_13_excluded, 5
freezing point, point, annotator_45, 5
freezing point, point, annotator_51, 5
freezing point, point, annotator_43, 4
freezing point, point, annotator_53, 5
freezing point, freezing, annotator_47, 0
freezing point, freezing, annotator_13_excluded, 5
freezing point, freezing, annotator_16, 5
freezing point, freezing, annotator_50, 5
freezing point, freezing, annotator_49, 4
freezing point, freezing, annotator_53, 5
freezing point, freezing, annotator_45, 5
freezing point, freezing, annotator_10_excluded, 5
freezing point, freezing, annotator_48, 5
freezing point, freezing, annotator_51, 5
freezing point, freezing, annotator_52, 5
freezing point, freezing, annotator_44, 5
freezing point, freezing, annotator_43, 5
freezing point, freezing, annotator_23, 5
freezing point, freezing, annotator_46, 5
gamma function, gamma, annotator_43, 4
gamma function, gamma, annotator_13_excluded, 5
gamma function, gamma, annotator_53, 4
gamma function, function, annotator_43, 4
gamma function, function, annotator_23, 5
gamma function, gamma, annotator_44, 3
gamma function, gamma, annotator_23, 1
gamma function, gamma, annotator_52, 5
gamma function, function, annotator_16, 5
gamma function, gamma, annotator_45, 5
gamma function, function, annotator_46, 2
gamma function, function, annotator_48, 1
gamma function, function, annotator_47, 0
gamma function, function, annotator_44, 3
gamma function, function, annotator_50, 0
gamma function, function, annotator_51, 5
gamma function, function, annotator_53, 4
gamma function, function, annotator_10_excluded, 5
gamma function, function, annotator_13_excluded, 5
gamma function, function, annotator_52, 0
gamma function, function, annotator_45, 5
gamma function, function, annotator_49, 3
gamma function, gamma, annotator_48, 3
gamma function, gamma, annotator_50, 5
gamma function, gamma, annotator_46, 3
gamma function, gamma, annotator_49, 3
gamma function, gamma, annotator_47, 0
gamma function, gamma, annotator_51, 5
gamma function, gamma, annotator_16, 4
gamma function, gamma, annotator_10_excluded, 5
glass plate, plate, annotator_10_excluded, 5
glass plate, plate, annotator_47, 4
glass plate, plate, annotator_46, 2
glass plate, plate, annotator_16, 4
glass plate, plate, annotator_52, 3
glass plate, plate, annotator_49, 4
glass plate, plate, annotator_51, 5
glass plate, plate, annotator_44, 5
glass plate, plate, annotator_48, 4
glass plate, plate, annotator_13_excluded, 5
glass plate, plate, annotator_43, 5
glass plate, plate, annotator_45, 4
glass plate, plate, annotator_50, 1
glass plate, plate, annotator_53, 4
glass plate, plate, annotator_23, 4
glass plate, glass, annotator_53, 5
glass plate, glass, annotator_47, 5
glass plate, glass, annotator_23, 5
glass plate, glass, annotator_46, 3
glass plate, glass, annotator_52, 4
glass plate, glass, annotator_43, 5
glass plate, glass, annotator_49, 3
glass plate, glass, annotator_50, 4
glass plate, glass, annotator_10_excluded, 5
glass plate, glass, annotator_48, 5
glass plate, glass, annotator_13_excluded, 5
glass plate, glass, annotator_44, 5
glass plate, glass, annotator_16, 5
glass plate, glass, annotator_45, 5
glass plate, glass, annotator_51, 5
ground colour, colour, annotator_50, 1
ground colour, ground, annotator_44, 3
ground colour, ground, annotator_10_excluded, 5
ground colour, ground, annotator_50, 4
ground colour, ground, annotator_49, 4
ground colour, ground, annotator_43, 5
ground colour, ground, annotator_53, 4
ground colour, ground, annotator_47, 0
ground colour, ground, annotator_52, 4
ground colour, ground, annotator_51, 2
ground colour, ground, annotator_46, 2
ground colour, ground, annotator_23, 5
ground colour, colour, annotator_23, 5
ground colour, colour, annotator_44, 5
ground colour, colour, annotator_43, 5
ground colour, colour, annotator_49, 3
ground colour, colour, annotator_45, 5
ground colour, colour, annotator_51, 4
ground colour, colour, annotator_10_excluded, 5
ground colour, colour, annotator_13_excluded, 5
ground colour, colour, annotator_48, 5
ground colour, ground, annotator_45, 5
ground colour, colour, annotator_16, 4
ground colour, ground, annotator_13_excluded, 5
ground colour, ground, annotator_16, 4
ground colour, colour, annotator_46, 4
ground colour, colour, annotator_47, 0
ground colour, colour, annotator_52, 5
ground colour, ground, annotator_48, 2
ground colour, colour, annotator_53, 4
hydrogen spectrum, spectrum, annotator_10_excluded, 5
hydrogen spectrum, hydrogen, annotator_52, 1
hydrogen spectrum, spectrum, annotator_48, 5
hydrogen spectrum, hydrogen, annotator_44, 5
